screen_name,created_at,location,state_abb,state,source,hashtags,text
Claireavery2My,2020-04-21 21:59:48,"Fort Myers, FL",FL,Florida,Twitter for iPhone,,"Dr. Birx is an Army Colonel and a subject matter expert who has dedicated her life to fighting infectious diseases.

Why shouldn’t she also be able to speak?
 
“Joe Biden: Dr. Anthony Fauci should be 'only person' public hears from during COVID-19 crisis”

https://t.co/K8AsHJLtdA"
OpenMothersMale,2020-04-21 21:59:48,"Henderson, NV",NV,Nevada,Twitter for iPhone,,@CydonPrax Apparently covid but like huh
betterjobsearch,2020-04-21 21:59:48,"Chicago, IL",IL,Illinois,betterjobsearch,"employees, work, jobs",ICYMI: 94% of employees satisfied with company's response to COVID-19. https://t.co/x3t2tIiAMs #employees #work #jobs #workplace #COVID19 #business #businessnews #Facebook #LinkedIn #Google #googlenews https://t.co/CmQhtC4Xy3
Todd79527608,2020-04-21 21:59:47,"Thousand Oaks, CA",CA,California,Twitter for iPhone,,"Senator @MarshaBlackburn just introduced the Stop COVID Act to Congress.

This will hold China financially and legally responsible for their lies.

It will allow Americans to sue China in U.S. court and seek compensation for the harm caused by this virus.

RT if you support this!"
erikhalvorsen18,2020-04-21 21:59:47,"Wisconsin, USA",WI,Wisconsin,Twitter for iPhone,,"We encourage everyone to register for their Vote By Mail ballot as a way to vote safely from their homes, especially if the Covid-19 threat remains in August (state primaries) and November. It's our way to exercise our rights safely from our homes. Go to https://t.co/gmsQHTNk0g. https://t.co/DtTGcsjMo6"
John2Ps,2020-04-21 21:59:47,"Pennsylvania, USA",PA,Pennsylvania,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
GarlandSculptor,2020-04-21 21:59:47,"Santa Barbara, CA, USA",CA,California,Twitter Web App,COVID,"The text message says ""someone who came in contact with you tested positive or has shown symptoms of #COVID-19 &amp; recommends you self-isolate/get tested."" https://t.co/tNkeyWjmhp"
brownskin_maine,2020-04-21 21:59:47,"Washington, DC",WA,Washington,Twitter for iPhone,,"@WhoopiGoldberg @RobinRoberts @JoyVBehar @GovLarryHogan @MayorBowser 

Hi,

My name is Mr. Sanders, and I’m reaching out to seek help. The COVID-19 pandemic has affected many people. Some people are able to work, while others are not. I’m one of those who can’t work."
FabulousLVNV,2020-04-21 21:59:47,"Las Vegas, NV",NV,Nevada,Twitter for iPhone,,"@GovSisolak Thank you for keeping us save, Governor. I’d rather have cabin fever and be late on a few bills than have COVID-19."
TocRadio,2020-04-21 21:59:46,"Washington, DC",WA,Washington,TweetDeck,,"Mnuchin says there is ""full transparency"" of how money will be spent with a new inspector general overseeing payout of funds. https://t.co/dmonzxSlgl"
elcurioso,2020-04-21 21:59:46,"Los Angeles, CA",CA,California,Tweetbot for Mac,,@MyDaughtersArmy Yes. I wonder how many Honor Guards of nurses and doctors the NFL will be hosting post-COVID.
hilluhry,2020-04-21 21:59:46,Virginia,VA,Virginia,Twitter for iPhone,,How long before we start calling these COVID protesters white walkers?
unrwausa,2020-04-21 21:59:46,"Washington, DC",WA,Washington,Twitter Web App,"Palestine, Lebanon","#Palestine refugees students in #Lebanon are distance learning since their schools closed in February to prevent the spread of COVID-19. 

Donate today &amp; UNRWA as it provides frontline services to 36 K students in Lebanon.

https://t.co/4RWBVWxI6v

#InThisTogether #UNRWACOVID19 https://t.co/5UZXIx0Fo5"
TweetyBlossom,2020-04-21 21:59:46,Colorado,CO,Colorado,Twitter Web App,,LISTEN: Audio we obtained shows President Trump misrepresented Maryland Governor Larry Hogan’s comments on COVID-19 testing  https://t.co/IqB8B79ESt
MicheleMMasucci,2020-04-21 21:59:46,Philadelphia PA,PA,Pennsylvania,Twitter Web App,,A @TU_SP professor is pitching in to help battle COVID-19 by producing hand sanitizer for frontline healthcare workers. https://t.co/3x9BQkirry
BJ_Rocha,2020-04-21 21:59:45,"Seattle, WA, USA",WA,Washington,Twitter for Android,,The director of the U.S. government agency responsible for helping shepherd a vaccine for the novel coronavirus to market has stepped down https://t.co/0eGt9OGhLO
Hershovitz,2020-04-21 21:59:45,"Atlanta, Georgia",GA,Georgia,Twitter for iPhone,,"Surprise, Surprise! Study shows no benefit from drug touted by Donald Trump to treat COVID-19 https://t.co/Opf8eFxL40"
heyrosee_,2020-04-21 21:59:45,"Los Angeles, CA",CA,California,Twitter for iPhone,,"An employee has tested POSITIVE  for COVID-19 at the PAVILIONS  LOCATED ON 727 N, Vine St, Los Angeles, CA 90038 and they still haven’t said anything!!!! The manager refuses to speak up so please stay safe guys!"
DeannaGarcia6,2020-04-21 21:59:44,"Taylorsville, UT",UT,Utah,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
UUtah,2020-04-21 21:59:44,"Salt Lake City, Utah",UT,Utah,Twitter for iPhone,COVID19,"To date, we’ve invested $1.3 million on 56 cross-campus, multidisciplinary projects to learn more about how to lasso the virus that causes #COVID19 and understand its potential long-term social, economic and psychological effects.

📰 https://t.co/WlHOlV0s5X https://t.co/qH29MqxhNe"
LandrySigne,2020-04-21 21:59:44,"Washington, DC",WA,Washington,Twitter Web App,"COVIDー19, fragile","My new publication: ""A new approach is needed to defeat #COVIDー19  and fix fragile states."" https://t.co/9yFPMfG2Dz If some of the strongest &amp; stable states in the world are vulnerable to COVID-19, the most #fragile ones deserve special attention. @BrookingsInst @BrookingsGlobal"
MichaelPetrelis,2020-04-21 21:59:43,"San Francisco, CA",CA,California,Twitter Web App,,"""Here in New Mexico, the population of Native Americans is 11%. The infection rate is close to 40%."" 

-- @RepDebHaaland giving one example of the disproportionate impact of COVID-19 on Native American tribes https://t.co/GIrNRB3CIF"
Fdr1942,2020-04-21 21:59:43,USA,,,Twitter for Android,,"@RenoHemonc @JamesSurowiecki Denominator likely way too low?

Would be interesting to survey poll cities and see what % of the population believes they had covid based on symptoms but never went to the hospital or got tested"
alex_castaneda_,2020-04-21 21:59:43,USA,,,Twitter for Android,MTPDaily,"WATCH: Georgia to reopen some businesses Friday amid COVID-19 pandemic #MTPDaily

Atlanta Mayor @KeishaBottoms: ""I am asking people to please stay home. ... There's nothing essential about going to a bowling alley in the middle of a pandemic."" https://t.co/7NaqAC3NPK"
PastorTithe,2020-04-21 21:59:43,"Georgia, USA",GA,Georgia,Twitter for iPhone,,Marsha Blackburn Will Introduce ‘Stop COVID Act’ to Allow Americans to Sue China for Damages https://t.co/wS4MiHOlqS https://t.co/rDJbh3Tnak
AntiochLA,2020-04-21 21:59:43,"Los Angeles, CA",CA,California,Hootsuite Inc.,,"COVID-19 has had a profound and highly visible impact on public health and the world economy, and on mental health. Dr. Katherine Fort, at Antioch University Seattle, recommends six skills to cope at this time.

https://t.co/RQBlvogXeL https://t.co/R15bEuiSaM"
royquapaw,2020-04-21 21:59:43,"Hot Springs, AR",AR,Arkansas,Twitter Web App,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
jelam1,2020-04-21 21:59:43,"Colorado, USA",CO,Colorado,Twitter for iPhone,,"Went for a walk. Passed by a girl walking a dog and I say, ""Hows it are you?"" ... def meant to say ""hows it going"" or ""how are you"" - thanks Covid. My social skills are thriving."
Speedbuggy124,2020-04-21 21:59:43,"Reidsville, NC",NC,North Carolina,Twitter Web App,,"Quest Diagnostics Begins to Perform COVID-19 Antibody Testing - Apr 21, 2020 https://t.co/oWGVRE9VmC"
angel25juarez52,2020-04-21 21:59:42,"San Diego, CA",CA,California,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
ellen_spins,2020-04-21 21:59:42,Upstate NY,NY,New York,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
BenDeines,2020-04-21 21:59:42,"Portland, OR",OR,Oregon,Twitter for iPad,,This poll makes clear why Trump is trying to pick a fight about immigration and distract from his failure to make COVID tests available. https://t.co/TcWzciAPtU https://t.co/Q5L0vxUK5a
BiobotAnalytics,2020-04-21 21:59:42,"Somerville, MA",MA,Massachusetts,Twitter for iPhone,,"Excited to see @BiobotAnalytics raise new capital to expand their public health analysis and monitoring platform.

Right now assessing COVID spread via poop!  

https://t.co/VkwC5dCN7s"
MollyKotz,2020-04-21 21:59:41,"New York, USA",NY,New York,Twitter for iPhone,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
peggyturni,2020-04-21 21:59:41,patch of blue in Florida,FL,Florida,Twitter for Android,,"Among the many horrifying things about Dr. ""GOP Politician"" is that morons like @JohnCornyn suddenly believe they know more about medicine than people trained in the field. They want to start declaring causes of death so they can pretend COVID isn't killing so many. Truly scum."
RandomUTFan,2020-04-21 21:59:41,"Music City, USA",,,Twitter Web App,,"In South Carolina, stores and beaches are already open.
In Georgia, businesses will reopen on Friday.
Tennessee and Ohio will begin restarts on May 1.

All of these states have seen Covid-19 case counts jump within the past few days🤔 https://t.co/rQEH9MUSMW https://t.co/6OcA54rTUf"
anjeleena_lee,2020-04-21 21:59:41,"Texas, USA",TX,Texas,Twitter for iPhone,,COVID-19 Is Killing Independent Doctors https://t.co/sgJDWpskv4
ackdannyboy,2020-04-21 21:59:41,"Nantucket, MA",MA,Massachusetts,Instagram,"Nantucket, Boston, Celtics, Bruins, RedSox, Patriots, massachusetts, rhodeisland, connecticut, ct, newyorkcity, newyork, nyc, ack","Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in Massachusetts
https://t.co/LmiU16gl0W
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts #rhodeisland #connecticut #ct #newyorkcity #newyork #nyc #ack… https://t.co/v2yN75TP9C"
DallasVideoFest,2020-04-21 21:59:41,"Dallas, Texas",TX,Texas,Twitter Web Client,,Greater Victoria Indigenous artist takes unique approach to COVID-19 masks https://t.co/4hZ2nL3Tge
firedancergirl,2020-04-21 21:59:41,"Virginia, USA",VA,Virginia,Twitter for iPhone,"COVID, tuesdayvibes, CoronavirusUSA","@POTUS 

@BarackObama is a better human than you could ever be.....and a better President.

#COVID #tuesdayvibes #CoronavirusUSA https://t.co/yAY89OjohC https://t.co/kojGal2zcn"
GarySanchez12,2020-04-21 21:59:40,San Jose. CA,CA,California,Twitter for iPhone,Ohio,"GREED over PEOPLE

#Ohio COVID-19 recovery panel goes off the rails after businessman says the virus is A PLOT TO RUIN TRUMP

Bill Bader Jr., owner of Summit Motorsports Park said that all of the public safety measures 

+43,000 DEAD AMERICANS???

#MOG
 https://t.co/RZPiGqqtR9"
7even8ight7even,2020-04-21 21:59:40,"Williamsburg, Brooklyn, NY",NY,New York,Twitter for Android,,"“COVID toes” that look like frostbite, painful to touch and possibly with a burning sensation (occasionally on fingers, too) is puzzling doctors and researchers alike. 

It's apparent sign of coronavirus in otherwise asymptomatic children and young adults.
https://t.co/qviuVIpydo"
shaichele,2020-04-21 21:59:40,"Columbus, OH",OH,Ohio,Twitter Web App,,Marion Correctional Institution Now Has More COVID-19 Cases Than Any Single County in Ohio
Geewhizzers,2020-04-21 21:59:40,Washington,WA,Washington,Twitter Web App,,Sheriff of Franklin county Washington won’t enforce Inslees Covid 19 crap! Good for him!
PDXMultipass,2020-04-21 21:59:40,Oregon,OR,Oregon,Twitter Web App,,Smithfield Pork executives deflect blame for the South Dakota COVID-19 outbreak on immigrant workers https://t.co/DRO023Rf9z
jmeclk,2020-04-21 21:59:40,"Florida, USA",FL,Florida,Twitter for iPhone,,"💥 💥 Breaking News 💥 💥

CDC recommends that all LIBERALS stay home until phase 3 of the re-opening. 

They consider TDS to be a significant risk factor for mortality associated with COVID-19

Everyone else may go out and enjoy all outdoor activities"
allib1121,2020-04-21 21:59:40,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,"“In light of COVID-19, if you are worried about productivity versus people, you are worried about the wrong thing,”  says @mpmassaro, CEO of @Flywire. Hear from Mike and 10 other CEOs on how to compassionately communicate from a distance via @FastCompany https://t.co/KUIgq0Xy7U"
jennyaugustin7,2020-04-21 21:59:39,"Missouri, USA",MO,Missouri,Twitter for iPhone,,@QStorm1111 @jennyaugustin7 I saw a video a few days ago saying it was a man made virus that had 3 or 4 viruses in the Covid 19. I believe this was the Dr. This video is EXCELLENT! https://t.co/1K8bb6EhzO
miketresidder,2020-04-21 21:59:39,"Spokane, WA",WA,Washington,Twitter for Android,,".@gscmealsnwheels and the @spokanetransit have collaborated to have STA paratransit drivers deliver frozen meals to Meals on Wheels participants during the COVID-19 pandemic, in Spokane, Wash. Photos for @theinlander. https://t.co/0CxAEisofF"
elsiekitty3,2020-04-21 21:59:39,"Colorado, USA",CO,Colorado,Twitter for iPhone,,"The variations in immune response that make COVID-19 such an unpredictable disease could also be a key factor in treating it, @jameshamblin reports. https://t.co/dv3D6KYdK9"
kumi_smith,2020-04-21 21:59:39,"Minneapolis, MN",MN,Minnesota,Twitter for iPhone,,Thanks for asking this. COVID-19 has been trial by fire for many of us! https://t.co/rk9WxW4wGQ
GiJoeValdez,2020-04-21 21:59:39,"East Los Angeles, CA",CA,California,Twitter Web App,"QuarantineQuotes, KarenKolbSehlke, COVID19","Here is today's #QuarantineQuotes: The wise words of #KarenKolbSehlke telling us that #COVID19  is a socialist hoax! one of many #COVIDIOTS who is now dead from the disease she said did not exist!  

https://t.co/UIviHf40b9"
kamilumin,2020-04-21 21:59:39,"Chicago, IL",IL,Illinois,Twitter for iPhone,,Ohio's prison system now accounts for 20% of the state's COVID-19 cases. 73% of people incarcerated in one prison &amp; 109 staff tested positive--not including families who were unknowingly exposed. It's a tragedy we're trying to avoid in SF. Mass incarceration threatens our safety. https://t.co/xoskFDX5vc
Reblyn1963,2020-04-21 21:59:39,"California, USA",CA,California,Twitter for iPad,,Independent journalists are the real news now. You won't hear this on MSM. Covid-19 is nothing more than a cover to sink our economy and implement a NWO. Globalism is the end game. CV-19 is as common as the seasonal flu. https://t.co/PsbxFFobCe
mbvukutaphiri,2020-04-21 21:59:39,"Davis, California, USA",CA,California,SoundHound,SoundHound,"This is for your pleasure 🎻🎸🎺🎷🥁🎤. be and stay blessed. Be safe in times of COVID-19.  – ♫Original Master by Chubby Checker, from #SoundHound https://t.co/zZTjVhzTdj"
