screen_name,created_at,location,state_abb,state,source,hashtags,text
v2aggie2,2020-04-21 22:21:41,"Merrill, WI",WI,Wisconsin,Twitter for iPhone,"coronavirus, NIH, COVID19","New tool in the fight against #coronavirus outbreak - #NIH issued treatment guidelines for #COVID19 today. Based on published&amp;preliminary data, and clinical expertise from frontline clinicians, this state-of-the-art approach to care is a valuable resource. https://t.co/gKY6EQBj74"
jasonely,2020-04-21 22:21:41,"Chicago, IL",IL,Illinois,Twitter Web App,,"Because one group can spread Covid-19 and the other can't?  Oh, no...it's because he's a racist, xenophobic bag of syphilis. https://t.co/17B6AYp2Hp"
garyc,2020-04-21 22:21:41,"San Francisco, CA",CA,California,Twitter Web App,,Not out of the woods by any means....but credit where due: https://t.co/Vx4bS1l7d2
ce24176,2020-04-21 22:21:41,"Florida, USA",FL,Florida,Twitter for iPhone,,@Gdad1 @voxdotcom Wow that guy wants covid 19.
Deoliver47,2020-04-21 22:21:41,Saugerties NY,NY,New York,Twitter Web Client,,Possible major breakthrough on treating Covid 19 patients: detecting silent hypoxia early on. https://t.co/wL4IsS3xvk
jmesd,2020-04-21 22:21:41,"Oregon, USA",OR,Oregon,Twitter for iPhone,,"@realDonaldTrump @nytimes Hey, Mr President.  My friend’s mom just went into hospice with Covid complications.  In Dane County, Wisconsin.   And you are to blame.  No one else.  You."
DiogenesTerp,2020-04-21 22:21:40,"Greensboro, NC",NC,North Carolina,Twitter Web App,,suing governors that currently have a 75% approval rating for the way they are handling covid-19 seems like a bold strategy to win back suburban voters. let's see if it pays off! https://t.co/xhzb2XO3vA
dylantmalone93,2020-04-21 22:21:40,"North Carolina, USA",NC,North Carolina,Twitter for iPhone,,"Can’t wait for Eric Church’s new single:

When I think about you I think about quarantine I think about Covid-19 I think about how my hands were so dry"
KarenBeisser,2020-04-21 22:21:40,"Cape Coral, FL",FL,Florida,Twitter for iPhone,,An AP investigation found that 75 publicly listed companies received $300M in loans due to COVID-19.1 in 4 of them had warned even before the virus hit that they were in potentially failing financial health. Others were recently under SEC investigation: https://t.co/RWDQWAr4ea
gusaworm,2020-04-21 22:21:40,AR,AR,Arkansas,Twitter for iPhone,,@todonoticias Merecen covid doble
Artfull01,2020-04-21 22:21:40,"Seattle, WA",WA,Washington,Twitter Web App,,"Outside of NYC, COVID problem in USA is largely a nursing home epidemic. Long term care facilities are being wiped out in every state. Resources that could be used to protect most vulnerable in these places are diverted to maintaining a pointless healthy quarantine. Frustrating."
pineapplerich,2020-04-21 22:21:40,Louisiana,LA,Louisiana,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
trish_zornio,2020-04-21 22:21:40,"Superior, CO",CO,Colorado,Twitter for iPhone,,"No doubt @jacindaardern is setting new precedent for leadership in the 21st Century. From her handling of the Mosque shootings, to adding personal wellbeing in the national budget, to elimination of covid, Ardern is the epitome of strength through empathy.
https://t.co/DBr7M6qgo0"
ChiefLizWarren,2020-04-21 22:21:39,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,@NotMattrellen @PATRIQT_1776 @42Gnome @Vickie627 @Black_is_back5 @Lor_blueeyes @Wooflepup @MrFly187 @tjgamble39 @AlgrenQ @lou_bruette @MyLakeLady @drumpf_daffy @SONADORLIVESON @DogsBCool @Shaun_Girk @DefendDemocraC @TomDoubting @Thumper5465 @GalifreyToEarth @BuffaloSuzy @Dawkins76ers @crazycatkid @jdd2169 @Lovestr50361283 @SlimJimJohn1 @missjulialee @NatGrat3 @simon_r_katz @moralsofmaya @JDW714 @julz_jailed @gigibuddapdx @WalkedAwa @DrtyBrd2020 @GPoopon @AntifaRaising @dinmark2 @delabrooke @HillBeverlyhill @WoolyPlato_2 @TaoOfCats @downrangechaos @greendazed1 @cicidog2 @boodacat2020 @ghost_kitty @rainyoldlady @wotrwokr Just an FYI..it did spread everywhere.  Most likely 80% got it.   If we tested everyone the data would destroy the lib narrative.   Covid is incredibly contagious and microscopically fatal.  You have been duped and this time you took the global economy down with you.
AllenEdwardRic2,2020-04-21 22:21:39,"New Mexico, USA",NM,New Mexico,Twitter for iPhone,,@iDaveHasQuesti1 @AllenEdwardRic2 Let’s see how many more Covid Cases and deaths. What a dummy.
GreekVikingX,2020-04-21 22:21:39,Miami Florida,FL,Florida,Twitter for iPhone,"COVID19, coronavirus","""Scientists are tired of explaining why #COVID19 was not made in a lab"" https://t.co/Ikl3A2drER #coronavirus

""It's a rumour that just won't die.""

Good example of how conspiracy theories take on a life of their own."
rhododendronfan,2020-04-21 22:21:38,"Oregon, USA",OR,Oregon,Twitter for iPhone,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
BrentRutemiller,2020-04-21 22:21:38,"Phoenix, Arizona USA",AZ,Arizona,Twitter for iPhone,,"Hey, Swimming World and ISHOF Just Upgraded Their Website: Check Out This Story... https://t.co/iyufOp4oxT"
1TheRealDee,2020-04-21 22:21:38,"Chattanooga, TN",TN,Tennessee,Twitter for iPhone,,When you finally find a barber that’ll cut during this COVID bullshit 😭🥴 https://t.co/EGiSp0LfDm
HembG,2020-04-21 22:21:38,"Tennessee, USA",TN,Tennessee,Twitter Web App,,"We finally have some good news. 
But the bad news isn't over.
https://t.co/eMQ9X91A2y"
StevenDanielson,2020-04-21 22:21:38,"Oakland, CA",CA,California,Twitter for iPhone,,"Well this was chilling. “Even patients w/out respiratory complaints had Covid pneumonia. The patient stabbed in the shoulder...actually had Covid pneumonia. In patients...injured in falls, we coincidentally found Covid pneumonia.” https://t.co/7KpcplXnJR"
guydoe,2020-04-21 22:21:38,Texas,TX,Texas,Twitter for iPhone,,@JoyAnnReid Something wrong with this 70 year old man who has not got Covid...... yet.
mailmanpatriot,2020-04-21 22:21:38,"Detroit, Michigan",MI,Michigan,Twitter for Android,coronavirus,"Florida hosted spring break &amp; winter solstice during the #coronavirus pandemic. 
Despite having a large elderly population &amp; never locking down their state—hospital bed space has INCREASED &amp; they maintain a very low death rate. 

Time to #ReopenAmerica!

https://t.co/loEVnTGUhV"
saharazizlaw,2020-04-21 22:21:37,"Newark, NJ",NJ,New Jersey,Twitter for iPhone,"Asians, Muslims, Jews, immigrants, refugees, LGBTQIA2S, poor","""Stoking fear and targeting marginalized communities — #Asians, #Muslims, #Jews, #immigrants and #refugees, #LGBTQIA2S+, #poor, and #disabled communities of color — is a tried-and-true tactic by politicians and the media""

@bridgeinit #Coronavirus #covid19 https://t.co/ZMlwAIY8xN"
KrissyPissy1,2020-04-21 22:21:37,"Texas, USA",TX,Texas,Twitter for iPhone,,Independent journalists are the real news now. You won't hear this on MSM. Covid-19 is nothing more than a cover to sink our economy and implement a NWO. Globalism is the end game. CV-19 is as common as the seasonal flu. https://t.co/PsbxFFobCe
Malawi1968,2020-04-21 22:21:37,"Texas, USA",TX,Texas,Twitter for iPhone,,"My governor, @GovRonDeSantis, has taken a lot of incoming hate from the national media, but Florida is using science, innovation, and data to fight back against COVID-19 instead of draconian measures that shut down the economy and zap the will of our fellow Americans. https://t.co/8IZTkd0Ned"
CalRecycle,2020-04-21 22:21:37,California,CA,California,Twitter Web App,,"Cutting down on single-use plastic like saran wrap not only saves the planet, it saves a trip to the store.  Here are some fun ideas for #CalEarthDay50 that are also pro-tips for #QuarentineLiving during #COVID.  How are you helping the planet while staying at home? https://t.co/AF8iJ1B0c2"
Dihaggis,2020-04-21 22:21:37,NC,NC,North Carolina,Twitter for iPad,,"NYC Mayor and Health Officials Misled Public About Plans to Move COVID-19 Patients Into Nursing Home, Advocates Say https://t.co/5XyzUcrB2R"
dexdawg,2020-04-21 22:21:36,"Montgomery, TX",TX,Texas,Twitter for iPhone,,"@HoustonChron @TEXASDENNY You have a .000014% chance of dying of Covid in Texas. What do you think an economic collapse does for the survivors? Alcoholism, Drug Abuse, Domestic Violence, Suicide, Depression, etc... get f$&amp;king real, we need to go to work, school, the elderly, sick &amp; scared can stay home!!"
WichitaCleaning,2020-04-21 22:21:36,"Wichita, KS",KS,Kansas,Twitter Web App,,Valerie with @LucindasOldTown shares how you can support this family-owned boutique during the Stay at Home Order. Visit https://t.co/rJxsUpYGKI and find a list of all shops and restaurants offering pick-up and delivery services at https://t.co/Xjk4rUeMPK #DowntownWichita https://t.co/f6Z21vC56c
PositiveBlack1,2020-04-21 22:21:36,"Nashville, TN",TN,Tennessee,Twitter for Android,,"NEW: 481 people died of COVID-19 in New York state in the last 24 hours, Gov. Cuomo says. https://t.co/jFoJwya9aP https://t.co/bYuMif8nOh"
RunOldMan,2020-04-21 22:21:36,"Virginia, USA",VA,Virginia,Twitter for Android,,Go Padres! Boo Covid-19! ♥️⚾️😊Thanks so much @dDingleDesigns  you rock! https://t.co/oiaj15zcAN
Nortsa524,2020-04-21 22:21:35,"WA State, USA",WA,Washington,Twitter for iPad,,"WI DHS: 19 People Who Voted In, Worked Election Have Since Tested Positive For COVID https://t.co/Zh4wCEt0fh via @TPM"
BreanTiffany,2020-04-21 22:21:35,"California, USA",CA,California,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
harper_liles,2020-04-21 22:21:35,"New Haven, CT",CT,Connecticut,Twitter for Android,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
AlisonMillerPhD,2020-04-21 22:21:35,"Ann Arbor, Michigan",MI,Michigan,Twitter for iPhone,,💔5-year-old with rare complication becomes first Michigan child to die of COVID-19 https://t.co/6WbqAoJVUk via @detroitnews
siddhartha_c,2020-04-21 22:21:35,"Seattle, WA",WA,Washington,Twitter for Android,"PandemicResilienceRoadmap, Harvard, Rockefeller, COVID","#PandemicResilienceRoadmap, produced by #Harvard and #Rockefeller helps avoid waves of #COVID infection and to open safely and confidently and accelerate #economicrecovery. 

Protecting #health while energizing #economy is #HowWeOpen. 

https://t.co/Z7yIGhD0bO"
dpollock2,2020-04-21 22:21:34,"Clermont, FL",FL,Florida,Twitter for iPhone,,"SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. She was five years old. https://t.co/rkBbbG8FIg"
CCBOE,2020-04-21 22:21:34,"Cheatham County, Tennessee",TN,Tennessee,Twitter for iPhone,ccsdtn,"We served 5,814 meals to 969 students today as part of our COVID-19 closure. Our next meal distribution is Friday, April 24 from 11 a.m.-12:30 p.m. at Pegram Elementary Fine Arts Magnet School, Ashland City Elementary School &amp; East Cheatham Elementary School. #ccsdtn https://t.co/UCD0WKy1eB"
CherylVoss2,2020-04-21 22:21:34,Utah,UT,Utah,Twitter for Android,,it's easier for people to live in fear and lies about covid-19 then to research and find out the truth. this virus is like the flu and not this big crises the news and dems want us to believe. this is about fear mongering and making sure our economy goes down
yudanja_tkd,2020-04-21 22:21:34,"Cleveland, OH",OH,Ohio,Twitter for iPhone,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
9361615873wcs,2020-04-21 22:21:34,"Atlanta, GA",GA,Georgia,Twitter Web Client,,"@brosandprose @AOC Keep up the great work! B4 covid-19, I wanted to move to your district."
RepLloydDoggett,2020-04-21 22:21:33,Texas,TX,Texas,Twitter for iPhone,,"LIVE: Young folks are asking @RepLloydDoggett questions about the impact of COVID-19 on our communities. Tune in and ask your questions of the Congressman live. 
https://t.co/N0JqmWtpwI"
natmelz__,2020-04-21 22:21:33,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,My cousin tested positive for COVID-19 so I asked how he’s doing forgetting how dramatic Dominicans are: https://t.co/vCJqCrzx8m
SheriBmuddy,2020-04-21 22:21:33,"Athens, GA",GA,Georgia,Twitter for Android,,So. The first governor to start re-opening his state is the one who said last month that he didn't know COVID could be passed by asymptomatic persons? Do I have that right?
barbee_liz,2020-04-21 22:21:33,"California, USA",CA,California,Twitter for iPhone,,"Microsoft takes down Marina Abramović ad, cause we know she’s an actual witch.

CNN admits covid began in China lab which Zerohedge was torched for saying a month ago.

Docs prove Planned Parenthood is in fact selling baby organs after all.

Translation: Deception no longer works"
TMI070857,2020-04-21 22:21:33,"Bowling Green, KY",KY,Kentucky,Twitter for iPhone,,"Five different coronavirus clusters in Lyon County, Kansas -- including one meat processing plant, one church:

https://t.co/jSEeZLFgQK"
loser513,2020-04-21 22:21:33,"Portland, OR",OR,Oregon,Twitter for iPhone,,"Legal weed isn’t just a job creator and a tax revenue generator, it could be recession-proof under the right conditions, too 🌿🌿🌿

https://t.co/9XdJt6lxpS"
Nelva_V,2020-04-21 22:21:33,AZ,AZ,Arizona,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
OemorOniluap,2020-04-21 22:21:33,USA,,,Twitter for iPhone,,Wisconsin health officials say that they have tied at least seven cases of Covid-19 to the state's in-person election on April 7. Follow live updates: https://t.co/6O27S64QVO https://t.co/AovKvGj94T
jrhicksesq,2020-04-21 22:21:33,"Arlington, VA",VA,Virginia,Twitter Web App,,"@jaketapper So, there's really no point to this other than for Trump to try to distract people from his hideous continuing failures to manage the COVID-19 crisis?  Got it."
pcfla11,2020-04-21 22:21:33,"Bridgeport, CT",CT,Connecticut,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
local24lisa,2020-04-21 22:21:32,"Memphis, TN",TN,Tennessee,Twitter for iPhone,,Memphis Mayor Jim Strickland delays fiscal year 2021 for 2 weeks due to COVID-19 crisis and expected federal funding. @LocalMemphis https://t.co/uQQpJ9NsWK
solplazamall,2020-04-21 22:21:32,"Lancaster, CA",CA,California,Twitter for iPhone,,"Good afternoon Twitter! These panel of experts from The Outside Counsel Network, will explore the legal implications of COVID-19 for individuals and businesses.
.
Be sure to register TODAY! Just go to Facebook, search this event then go to ""Tickets""!

https://t.co/QxLo0Xb2se https://t.co/K1QsQEdPsX"
SCOOPYEWEST,2020-04-21 22:21:32,"Austin, TX",TX,Texas,Twitter for iPhone,,"Almost 800k cases in the US and the numbers of deaths climbing to 100k with no vaccination yet people are protesting against social distancing! We are fighting a war on three fronts! Covid-19, stupidity and ignorance"
amyzoeknapp,2020-04-21 22:21:32,"Dubuque, IA",IA,Iowa,Twitter for iPad,,"County Officials See COVID-19 Surge From Waterloo Meat Packing Plant; Governor Won't Close It

https://t.co/K4rhr11Rxh"
CBSNews,2020-04-21 22:21:32,"New York, NY",NY,New York,SnapStream TV Search,,"Dr. Birx says there has not been a decline in coronavirus cases in the D.C. metro area, but many other major cities across the country are now showing improvements https://t.co/9T8aUPjUrs https://t.co/pJgtQjEUBS"
